Job Title,Company,Experience Required,Location,Rating,Salary
Data Scientist,Chubb,5-9 Yrs,Bengaluru,4.0,Not disclosed
Data Scientist,,3-8 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,Not disclosed
Data Scientist,Chubb,4-8 Yrs,Bengaluru,4.0,Not disclosed
Data Scientist,Cimet,4-8 Yrs,Bengaluru,4.3,Not disclosed
Data Scientist,Subhag Healthtech,5-7 Yrs,Bengaluru,3.0,Not disclosed
Data Scientist,,1-3 Yrs,Remote,,10-12 Lacs PA
Data Scientist,,3-5 Yrs,"Hyderabad, Chennai, Bengaluru",,15-20 Lacs PA
Data Scientist,,2-6 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,Not disclosed
Data Scientist,,2-3 Yrs,Bengaluru,,Not disclosed
Data Scientist,Aeries Technology,2-7 Yrs,"Mumbai, Hyderabad, Bengaluru",3.4,Not disclosed
Data Scientist,Ducker Worldwide Management Consulting,2-5 Yrs,Bengaluru,3.9,Not disclosed
Data Scientist,Lifesight Technologies,3-7 Yrs,Bengaluru,4.5,Not disclosed
Data Scientist,Winning Edge,8-11 Yrs,Bengaluru,1.8,Not disclosed
Data Scientist,Globant,3-6 Yrs,"Pune, Bengaluru",3.8,Not disclosed
Data Scientist,Winning Edge,8-11 Yrs,Bengaluru,1.8,Not disclosed
Data Scientist,Winning Edge,8-11 Yrs,Bengaluru,1.8,Not disclosed
Data Scientist,Elevate Global,2-5 Yrs,Bengaluru,4.1,Not disclosed
Data Scientist,Winning Edge,8-11 Yrs,Bengaluru,1.8,Not disclosed
Data Scientist,,4-7 Yrs,"Chennai, Bengaluru",,Not disclosed
Data Scientist,Winning Edge,8-11 Yrs,Bengaluru,1.8,Not disclosed
Data Scientist,Inclusive Minds,3-8 Yrs,"Bengaluru, Delhi / NCR",2.5,Not disclosed
Data Scientist,Enterprise Bot,3-6 Yrs,Bengaluru,3.5,Not disclosed
Data Scientist,EdgeVerve Systems,8-13 Yrs,"Hybrid - Pune, Chennai, Bengaluru",3.4,Not disclosed
Data Scientist,Diensten Tech Limited,4-6 Yrs,Bengaluru,3.3,Not disclosed
Data Scientist,Rarr Technologies,8-12 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4.5,Not disclosed
Data Scientist,KAS Services,2-5 Yrs,Bengaluru,4.0,Not disclosed
Data Scientist,London Stock Exchange Group (LSEG),3-7 Yrs,Bengaluru,4.0,Not disclosed
Data Scientist,London Stock Exchange Group (LSEG),3-8 Yrs,Bengaluru,4.0,Not disclosed
Data Scientist,London Stock Exchange Group (LSEG),3-8 Yrs,Bengaluru,4.0,Not disclosed
Data Scientist,Kmart,2-5 Yrs,Bengaluru,4.1,Not disclosed
Data Scientist,Volvo Auto,5-8 Yrs,Bengaluru,3.9,Not disclosed
Data Scientist,Aritha Consulting Services,2-4 Yrs,Bengaluru,4.2,Not disclosed
Data Scientist,,2-4 Yrs,Bengaluru,,Not disclosed
Data Scientist,London Stock Exchange Group (LSEG),6-10 Yrs,Bengaluru,4.0,Not disclosed
Data Scientist,Pluto7,2-5 Yrs,Bengaluru,3.0,Not disclosed
Data Scientist,Forecastera India,3-7 Yrs,"Hyderabad, Bengaluru",3.8,Not disclosed
Data Scientist,Maxima Consulting,7-12 Yrs,"Pune, Chennai, Bengaluru",3.9,12-17 Lacs PA
Data Scientist,Winning Edge,8-11 Yrs,Bengaluru,1.8,Not disclosed
Data Scientist,Applied Cloud Computing,4-6 Yrs,Bengaluru,2.7,Not disclosed
Data Scientist,PureSoftware Pvt Ltd,10-15 Yrs,Bengaluru,3.1,Not disclosed
Data Scientist,Acko,4-6 Yrs,Bengaluru,3.8,Not disclosed
Data scientist,,4-6 Yrs,Bengaluru,,Not disclosed
Data Scientist,,5-10 Yrs,Bengaluru,,Not disclosed
Data Scientist,Amlgo Labs,6-11 Yrs,Bengaluru,4.4,Not disclosed
Data Scientist,Response Informatics,4-8 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3.8,Not disclosed
Data Scientist,Roblox,5-8 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4.4,Not disclosed
Data Scientist,Bright Vision Technologies,2-5 Yrs,Bengaluru,4.4,Not disclosed
Data Scientist,Sampoorna Consultants,3-10 Yrs,Bengaluru,4.6,Not disclosed
Data Scientist,Motivity Labs,5-7 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3.2,Not disclosed
Data Scientist,,5-8 Yrs,Bengaluru,,Not disclosed
Data Scientist,,5-10 Yrs,Bengaluru,,Not disclosed
Data Scientist,Snapminds Technologies,2-3 Yrs,Bengaluru,3.8,Not disclosed
Data Scientist,AIE Group,5-10 Yrs,Bengaluru,4.0,Not disclosed
Data Scientist,Response Informatics,2-6 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3.8,Not disclosed
Data Scientist,Neoware Technology Solutions,5-10 Yrs,"Chennai, Bengaluru",4.0,Not disclosed
Data Scientist,Sybex Support,2-4 Yrs,Bengaluru,4.2,Not disclosed
Data Scientist,Spearhead,6-11 Yrs,Bengaluru,1.4,Not disclosed
Data Scientist,Symmetrical Global Search,10-12 Yrs,Bengaluru,3.3,Not disclosed
Data Scientist,Symmetrical Global Search,10-12 Yrs,Bengaluru,3.3,Not disclosed
Data Scientist,Customerxps Software,8-13 Yrs,Bengaluru,3.9,Not disclosed
Data Scientist,Equifax Credit Information Services Private Limited,3-5 Yrs,Bengaluru,3.3,Not disclosed
Data Scientist,Digital Glyde,3-7 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3.7,Not disclosed
Machine Learning-data scientist,Diverse Lynx,2-6 Yrs,Bengaluru,3.8,Not disclosed
Data Scientist,,4-9 Yrs,Bengaluru,,Not disclosed
Data Scientist,,3-7 Yrs,Bengaluru,,Not disclosed
Data Scientist,,1-3 Yrs,"Chennai, Bengaluru",,Not disclosed
Data Scientist,Innominds Software,10-20 Yrs,"Hybrid - Hyderabad, Pune, Bengaluru",3.3,25-35 Lacs PA
Data Scientist,,2-6 Yrs,Bengaluru,,Not disclosed
Data Scientist,Equifax Credit Information Services Private Limited,2-6 Yrs,Bengaluru,3.3,Not disclosed
Data Scientist,Intersoft Kk,2-5 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3.0,Not disclosed
Data Scientist,Bharat Light & Power (BLP),3-8 Yrs,Bengaluru,2.4,Not disclosed
Data Scientist,Umamicasa,3-7 Yrs,Bengaluru,3.1,Not disclosed
Data Scientist,Sparkcognition,3-7 Yrs,Bengaluru,3.3,Not disclosed
DATA SCIENTIST,TATA INDUSTRIES LIMITED-TATA INSIGHTS AND QUANTS DIVISON,2-7 Yrs,Bengaluru,2.8,Not disclosed
Data Scientist,E2E Infoware,5-8 Yrs,"Chennai, Bengaluru",3.4,Not disclosed
Data Scientist,Aptus Data Labs,2-5 Yrs,Bengaluru,2.8,Not disclosed
Data Scientist,360DigiTMG,3-4 Yrs,"Hyderabad, Bengaluru",3.9,Not disclosed
Data Scientist,Myyogateacher,3-6 Yrs,Bengaluru,3.9,Not disclosed
Data Scientist,,3-5 Yrs,Bengaluru,,Not disclosed
Data Scientist,,3-5 Yrs,Bengaluru,,Not disclosed
Data Scientist,Idexcel,3-8 Yrs,Bengaluru,3.2,Not disclosed
Data Scientist,Systechcorp Inc,3-7 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4.2,Not disclosed
Data Scientist,CODERS BRAIN,4-6 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3.2,Not disclosed
Data scientist,CODERS BRAIN,7-9 Yrs,Bengaluru,3.2,Not disclosed
Data Scientist,Pegasus Knowledge Solutions (PKSI),8-10 Yrs,Bengaluru,4.7,Not disclosed
Data Scientist,Meesho,1-2 Yrs,Bengaluru,3.7,Not disclosed
Data Scientist,Neal Analytics,1-6 Yrs,"Mumbai, Pune, Chennai, Gurugram, Bengaluru",3.5,Not disclosed
Data Scientist,Heaps Health Solutions India,1-4 Yrs,"Hyderabad, Bengaluru",4.0,Not disclosed
DATA SCIENTIST,Cellworks Research India,3-5 Yrs,Bengaluru,4.5,Not disclosed
Data Scientist,Meesho,4-7 Yrs,Bengaluru,3.7,Not disclosed
Data Scientist,Heaps Health Solutions India,2-3 Yrs,"Hyderabad, Bengaluru",4.0,Not disclosed
Data Scientist,Anheuser Busch InBev,3-5 Yrs,Bengaluru,3.4,Not disclosed
Data Scientist,Pradeepit Consulting Services,3-7 Yrs,Bengaluru,4.7,Not disclosed
Data Scientist,,2-4 Yrs,Bengaluru,,Not disclosed
Data Scientist,TATA INDUSTRIES LIMITED-TATA INSIGHTS AND QUANTS DIVISON,2-7 Yrs,"Mumbai, Jamshedpur, Bengaluru",2.8,Not disclosed
Data Scientist,Enterprise Bot,2-3 Yrs,Bengaluru,3.5,Not disclosed
Data Scientist,Sparkcognition,3-5 Yrs,Bengaluru,3.3,Not disclosed
Data Scientist,EXL,4-9 Yrs,"Hybrid - Bengaluru, Delhi / NCR",3.7,Not disclosed
Data Scientist,Covalense Global,3-8 Yrs,"Hyderabad, Bengaluru",3.2,Not disclosed
Data Scientist,Akkodis,4-5 Yrs,Bengaluru,3.0,Not disclosed
Data Scientist,Spearhead,6-11 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1.4,Not disclosed
Data Scientist,Customerxps Software,12-15 Yrs,Bengaluru,3.9,Not disclosed
Data Scientist,Customerxps Software,12-15 Yrs,"Mumbai, Bengaluru",3.9,Not disclosed
Data Scientist,Encora,5-7 Yrs,Bengaluru,3.8,Not disclosed
Data Scientist,Encora,5-10 Yrs,Bengaluru,3.8,Not disclosed
Data Scientist,,1-4 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,Not disclosed
Data Scientist,Ecolab Digital Center (EDC),2-5 Yrs,Bengaluru,3.5,Not disclosed
Data Scientist,,1-2 Yrs,Bengaluru,,Not disclosed
Data Scientist,,2-3 Yrs,"Chennai, Bengaluru",,Not disclosed
Data Scientist,Comscore,2-4 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3.8,Not disclosed
Data Scientist,Gforce Consulting Solutions,3-8 Yrs,Bengaluru,4.2,Not disclosed
Data Scientist,Scienaptic Systems,2-7 Yrs,Bengaluru,4.0,Not disclosed
Data Scientist,Bizviz Technologies,3-7 Yrs,Bengaluru,2.8,Not disclosed
Data Scientist,Sabre,3-5 Yrs,Bengaluru,3.9,Not disclosed
Data scientist,,3-7 Yrs,"Mumbai, Pune, Bengaluru",,Not disclosed
Data Scientist,LLP S3bglobal Technologies,6-10 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4.1,Not disclosed
Data Scientist,,5-8 Yrs,Bengaluru,,Not disclosed
Data Scientist,Tibil Solutions,3-4 Yrs,Bengaluru,3.4,Not disclosed
Data Scientist,Transaction Network Services,3-7 Yrs,"Noida, Bengaluru",3.9,Not disclosed
Data Scientist,Joveo,4-6 Yrs,Bengaluru,3.2,Not disclosed
Data Scientist,Zdaly,5-8 Yrs,Bengaluru,1.9,Not disclosed
Data Scientist,Paktolus Solutions,5-8 Yrs,Bengaluru,3.6,Not disclosed
Data Scientist,,3-8 Yrs,Bengaluru,,Not disclosed
Data Scientist,Neostats Analytics Solutions,3-7 Yrs,Bengaluru,3.9,Not disclosed
Data Scientist,Rapid Canvas,4-9 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4.0,Not disclosed
Data Engineer,IBM,2-4 Yrs,Noida,4.0,Not disclosed
Data Engineer,IBM,2-5 Yrs,Gurugram,4.0,Not disclosed
Data Engineer,Pepsico,5-9 Yrs,"Hyderabad, Gurugram",4.1,Not disclosed
Data Engineer,Fractal Analytics,1-7 Yrs,"Noida, Mumbai, Pune, Chennai, Gurugram, Bengaluru",4.0,Not disclosed
Data Engineer,,1-4 Yrs,"Gurugram, Bengaluru",,Not disclosed
Data Engineer,Maruti Suzuki,3-7 Yrs,"Gurugram, Bengaluru",4.2,Not disclosed
Data Engineer,,3-8 Yrs,Delhi / NCR,,Not disclosed
Data Engineer,SG Analytics,6-8 Yrs,"Pune, Gurugram, Bengaluru",3.1,10-20 Lacs PA
Data Engineer,Mastek,8-12 Yrs,"Hybrid - Pune, Gurugram, Mumbai (All Areas)",3.6,15-30 Lacs PA
Data Engineer,Trigyn Technologies,3-5 Yrs,"New Delhi, Delhi / NCR",3.7,Not disclosed
Data Engineer,Neal Analytics,3-5 Yrs,"Noida, Mumbai, Pune, Chennai, Gurugram, Bengaluru",3.5,Not disclosed
Data Engineer,Fractal Analytics,3-7 Yrs,"Mumbai, Pune, Chennai, Gurugram, Bengaluru",4.0,Not disclosed
Data Engineer,Fractal Analytics,3-7 Yrs,"Mumbai, Pune, Chennai, Gurugram, Bengaluru",4.0,Not disclosed
Data Engineer,,3-8 Yrs,Delhi / NCR,,Not disclosed
Data Engineer,Data Economy,5-9 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.2,Not disclosed
Data Engineer,Galytix Analytics,8-13 Yrs,Gurugram,1.9,Not disclosed
Data Engineer,,5-10 Yrs,Delhi / NCR,,Not disclosed
Data Engineer,Infogain,4-9 Yrs,"Hybrid - New Delhi, Noida, Delhi / NCR",3.6,Not disclosed
Data Engineer,Acenet,5-8 Yrs,"Pune, Gurugram, Bengaluru",4.3,Not disclosed
Data Engineer,Globallogic,5-10 Yrs,Noida,3.6,Not disclosed
Data Engineer,IBM,2-7 Yrs,"Gurugram, Bengaluru",4.0,7-13 Lacs PA
DATA ENGINEER,Nielsen Sports,0-5 Yrs,Gurugram,4.0,Not disclosed
Data Engineer,McCain,2-5 Yrs,New Delhi,4.1,Not disclosed
Data Engineer,McCain,2-5 Yrs,Gurugram,4.1,Not disclosed
Data Engineer,H1,1-4 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",2.0,Not disclosed
Data Engineer,Sandhata Technologies,2-3 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.1,Not disclosed
Data Engineer,Systechcorp Inc,2-6 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.2,Not disclosed
Data Engineer,TransOrg,3-5 Yrs,"Gurugram, Bengaluru, Mumbai (All Areas)",3.0,Not disclosed
Data Engineer,Sapaad Software,2-7 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3.9,Not disclosed
Data Engineer,Infogain,3-8 Yrs,Hybrid - Noida,3.6,Not disclosed
Data Engineer,Marsh McLennan Global Services India Private Limited (MMGS),3-8 Yrs,Gurugram,4.3,Not disclosed
Data Engineer,Accenture,7-12 Yrs,Noida,3.9,Not disclosed
Data Engineer,Redient Security,5-10 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3.9,Not disclosed
Data Engineer,Hero Fincorp,8-12 Yrs,"New Delhi, Bengaluru",4.0,Not disclosed
Data Engineer,Globallogic,5-10 Yrs,"Noida, Pune, Bengaluru",3.6,Not disclosed
Data Engineer,,5-8 Yrs,"New Delhi, Chennai, Bengaluru",,Not disclosed
Data Engineer,Forward Eye Technologies,6-11 Yrs,"Delhi / NCR, Mumbai, Bengaluru",4.7,Not disclosed
Data Engineer,Forward Eye Technologies,8-13 Yrs,"Delhi / NCR, Mumbai, Bengaluru",4.7,Not disclosed
Data Engineer,Acenet,5-8 Yrs,"Pune, Gurugram, Bengaluru",4.3,Not disclosed
Data Engineer,Zazz,5-8 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.2,Not disclosed
Data Engineer,Sun Life Global Solutions,2-5 Yrs,Hybrid - Gurugram(Sector 62 Gurgaon),4.1,8-12 Lacs PA
Data Engineer,Adidas,2-7 Yrs,Gurugram,3.9,Not disclosed
Data Engineer,Kanini Software Solutions,1-4 Yrs,"Noida, Pune, Chennai, Coimbatore, Bengaluru",4.0,Not disclosed
Data Engineer,MSys Technologies,1-2 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.0,Not disclosed
Data Engineer,McCain,2-5 Yrs,Gurugram,4.1,Not disclosed
Data Engineer,Fractal Analytics,2-5 Yrs,"Noida, Mumbai, Pune, Chennai, Gurugram, Bengaluru",4.0,Not disclosed
Data Engineer,SG Analytics,5-10 Yrs,"Hybrid - Pune, Gurugram, Bengaluru",3.1,15-30 Lacs PA
Data Engineer,Foundever,3-5 Yrs,Remote,3.6,"50,000-70,000 PA"
Data Engineer,Accenture,3-7 Yrs,Noida,3.9,Not disclosed
Data Engineer,SP Software,5-10 Yrs,"Hybrid - Gurugram, Bengaluru",3.6,9-16 Lacs PA
Data Engineer,,7-9 Yrs,"Hybrid - Gurugram, Bengaluru, Mumbai (All Areas)",,6-16 Lacs PA
Data Engineer,FCM Travel,3-8 Yrs,Noida,3.3,Not disclosed
Data Engineer,Oliver Wyman,3-8 Yrs,Gurugram,3.4,Not disclosed
Data Engineer,Accenture,5-9 Yrs,Gurugram,3.9,Not disclosed
Data Engineer,Benefithub,5-7 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3.7,Not disclosed
Data Engineer,IGT Solutions,4-8 Yrs,Remote,3.3,Not disclosed
Data Engineer,Accenture,5-7 Yrs,Gurugram,3.9,Not disclosed
Data Engineer,Trigyn Technologies,5-9 Yrs,New Delhi,3.7,Not disclosed
Data Engineer,Global Logics,10-15 Yrs,"Noida, Nagpur, Pune, Chennai, Bengaluru",3.6,Not disclosed
Data Engineer,Globallogic,5-10 Yrs,Noida,3.6,Not disclosed
Data Engineer,Maruti Suzuki,2-4 Yrs,Gurugram,4.2,Not disclosed
Data Engineer,,0-1 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",,Not disclosed
Data Analyst,Accenture,1-3 Yrs,"Gurugram, Bengaluru",3.9,Not disclosed
Data Scientist,,10-20 Yrs,"Noida, Pune, Bengaluru",,25-40 Lacs PA
Data Engineer,PwC Service Delivery Center,2-5 Yrs,Noida,3.4,Not disclosed
Data Engineer,Pepsico,13-17 Yrs,Gurugram,4.1,Not disclosed
Data Engineer,,2-7 Yrs,"Hyderabad, Gurugram, Greater Noida",,Not disclosed
Data Engineer,Rxlogix Corporation,2-5 Yrs,Noida,2.6,Not disclosed
Data Engineer,Photon,2-5 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.0,Not disclosed
Data Engineer,Fractal Analytics,2-10 Yrs,"Mumbai, Pune, Chennai, Gurugram, Bengaluru",4.0,Not disclosed
Data Engineer,,3-8 Yrs,"Hybrid - Pune, Gurugram, Bengaluru",,Not disclosed
Data Engineer,Bain Company India Pvt. Ltd.,2-4 Yrs,"New Delhi, Mumbai, Bengaluru",3.8,Not disclosed
Data Engineer,,2-6 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",,Not disclosed
Data Engineer,,2-4 Yrs,Gurugram,,Not disclosed
Data Engineer,Open Insights,2-5 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.2,Not disclosed
Data Engineer,KPMG India,5-9 Yrs,Gurugram,3.5,Not disclosed
Data Engineer,Ameriprise Financial,5-7 Yrs,"Hyderabad, Gurugram",3.6,Not disclosed
Data Engineer,Lenskart,3-5 Yrs,Gurugram,3.2,Not disclosed
Data Engineer,Global Logics,5-10 Yrs,"New Delhi, Noida, Nagpur, Pune, Chennai, Bengaluru",3.6,Not disclosed
Data Engineer,Global Logics,6-10 Yrs,"New Delhi, Gurugram",3.6,Not disclosed
Data Engineer,,2-6 Yrs,"Delhi / NCR, Bhubaneswar, Gurugram",,15-25 Lacs PA
Data Engineer,AXA Global Business Services,0-2 Yrs,Gurugram,3.9,Not disclosed
Data Engineer,Giit Solutions,0-1 Yrs,Gurugram,3.2,Not disclosed
Data Engineer,McCain,2-5 Yrs,Gurugram,4.1,Not disclosed
Data Engineer,,1-4 Yrs,New Delhi,,Not disclosed
Data Engineer,VJL IT Augment Pvt. Ltd.,5-10 Yrs,Remote,2.6,15-25 Lacs PA
Data Engineer,,2-5 Yrs,New Delhi,,Not disclosed
Data Engineer,Savitr Software Services,2-3 Yrs,"Hyderabad, Gurugram",3.8,Not disclosed
Data Engineer,Response Informatics,2-4 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3.8,Not disclosed
Data Engineer,,2-5 Yrs,Noida,,Not disclosed
Data Engineer,,4-9 Yrs,"Ahmedabad, Gurugram",,15-20 Lacs PA
Data Engineer,Fractal Analytics,4-7 Yrs,"Noida, Mumbai, Pune, Chennai, Gurugram, Bengaluru",4.0,Not disclosed
Data Engineer,,4-8 Yrs,"Hybrid - Delhi / NCR, Noida, Gurugram",,Not disclosed
Data Engineer,Aegis Media,4-7 Yrs,"New Delhi, Mumbai, Pune, Coimbatore, Bengaluru",4.0,Not disclosed
Data Engineer,Pepsico,11-16 Yrs,Gurugram,4.1,Not disclosed
Data Engineer,Capgemini,4-9 Yrs,Gurugram,3.7,Not disclosed
Data Engineer,Think Future,4-6 Yrs,Gurugram,4.0,Not disclosed
Data Engineer,,5-7 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",,Not disclosed
Data Engineer,Black Basil Technologies,4-8 Yrs,Noida,1.0,Not disclosed
Data Engineer,Globallogic,5-10 Yrs,Noida,3.6,Not disclosed
Data Engineer,Netlink Software,1-4 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3.4,Not disclosed
Data Engineer,,1-5 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",,Not disclosed
Data Engineer,Edenred India Pvt Ltd,2-3 Yrs,"New Delhi, Thane, Chennai, Bengaluru",3.7,Not disclosed
Data Engineer,Apps Associates,2-5 Yrs,Gurugram,4.0,Not disclosed
Data Engineer,,8-13 Yrs,Hybrid - Noida,,18-30 Lacs PA
Data Engineer,Accenture,3-7 Yrs,Noida,3.9,Not disclosed
Data Engineer,,2-6 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",,Not disclosed
Data Engineer,Capgemini,5-6 Yrs,Gurugram,3.7,Not disclosed
Data Engineer,,3-8 Yrs,"Hybrid - Delhi / NCR, Hyderabad, Bengaluru",,Not disclosed
Data Engineer,Oportun,10-12 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3.4,Not disclosed
Data Engineer,Encora,3-5 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3.8,Not disclosed
Data Engineer,,7-9 Yrs,"Mumbai, Gurugram, Bengaluru",,8.5-18 Lacs PA
Data Engineer,,4-9 Yrs,Noida,,Not disclosed
Data Engineer,Global Logics,6-11 Yrs,"Noida, Chennai",3.6,Not disclosed
Data Engineer,,6-8 Yrs,"Noida, Pune, Bengaluru",,Not disclosed
Data Engineer,Forward Eye Technologies,8-13 Yrs,"Delhi / NCR, Mumbai, Bengaluru",4.7,Not disclosed
Data Engineer,,4-8 Yrs,"Delhi / NCR, Kolkata, Pune, Chennai, Bengaluru",,Not disclosed
Data Engineer,,8-12 Yrs,Delhi / NCR,,Not disclosed
Data Engineer,Eon Technologies,7-12 Yrs,Gurugram,2.3,Not disclosed
Data Engineer,,6-8 Yrs,"Delhi / NCR, Mumbai, Bengaluru",,Not disclosed
Data Engineer,Nielsen Sports,0-3 Yrs,Gurugram,4.0,Not disclosed
Data Engineer,Aegis Media,2-5 Yrs,"New Delhi, Mumbai, Pune, Bengaluru",4.0,Not disclosed
Data Engineer,Decimal Point Analytics,1-2 Yrs,Gurugram,2.9,Not disclosed
Data Engineer,Thales,2-3 Yrs,Noida,3.6,Not disclosed
Data Engineer,,5-6 Yrs,Remote,,10-12 Lacs PA
Data Engineer,Picarro Technologies,3-7 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",2.6,Not disclosed
Data Engineer,Srijan,2-8 Yrs,New Delhi,3.5,Not disclosed
Data Engineer,Maruti Suzuki,4-8 Yrs,Gurugram,4.2,Not disclosed
Data Engineer,Impetus Technologies,3-6 Yrs,"Pune, Gurugram, Bengaluru",3.5,Not disclosed
Data Engineer,Srijan- A Material+ Company,2-8 Yrs,New Delhi,3.5,Not disclosed
Data Engineer,S&P Global Inc.,5-8 Yrs,"Noida, Hyderabad, Gurugram, Bengaluru",4.1,Not disclosed
Data Engineer,Orange Business Services,3-7 Yrs,Gurugram,4.3,Not disclosed
Data Engineer,Axa Xl,3-5 Yrs,"Gurugram, Bengaluru",3.7,Not disclosed
Data Engineer,Ameriprise Financial,4-7 Yrs,Noida,3.6,Not disclosed
Data Engineer,Ameriprise Financial,4-7 Yrs,Gurugram,3.6,Not disclosed
Data Engineer,,5-10 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",,Not disclosed
Data Engineer,Accenture,7-12 Yrs,Noida,3.9,Not disclosed
Data Engineer,Infogain,4-9 Yrs,"Noida, Bengaluru",3.6,Not disclosed
Azure data engineer,,5-10 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",,Not disclosed
Data Engineer,Ducen,8-12 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3.6,Not disclosed
Data Engineer,Siemens Energy,1-3 Yrs,Gurugram,4.2,Not disclosed
Data Engineer,Beinex,0-1 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3.3,Not disclosed
Data Engineer,,6-11 Yrs,"Noida, Pune, Bengaluru",,Not disclosed
Data Engineer,Photon,2-5 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.0,Not disclosed
Data Engineer,,4-9 Yrs,"Hybrid - Hyderabad, Gurugram, Bengaluru",,"50,000-3 Lacs PA"
Data Engineer,Diverse Lynx,2-6 Yrs,Gurgaon,3.8,Not disclosed
Data Engineer,PwC India,3-7 Yrs,"Delhi / NCR, Bengaluru",3.4,Not disclosed
Data Engineer,Maruti Suzuki,3-9 Yrs,"Gurugram, Bengaluru",4.2,Not disclosed
Data Engineer,Nexg Iot Solutions,2-4 Yrs,"Noida, Gurugram",3.9,Not disclosed
Data Engineer,Acuity Knowledge Partners,3-7 Yrs,Remote,3.4,Not disclosed
Data Engineer,Accenture,3-7 Yrs,"Gurugram, Bengaluru",3.9,Not disclosed
Data Engineer,,2-6 Yrs,Gurugram,,Not disclosed
Data Engineer,Nexg Iot Solutions,5-10 Yrs,Noida,3.9,Not disclosed
Data Engineer,Graphene Ai,6-11 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",2.9,Not disclosed
Data Engineer,Photon,3-7 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.0,Not disclosed
